age,attend,authoritarianism,black,born,childs,colath,colrac,colcom,colmil,colhomo,colmslm,con_govt,egalit_scale,evangelical,grass,happy,hispanic_2,homosex,income06,mode,owngun,polviews,pornlaw2,pray,pres08,reborn_r,science_quiz,sex,sibs,social_connect,south,teensex,tolerance,tvhours,vetyears,wordsum,degree_HS,degree_Junior.Coll,degree_Bachelor.deg,degree_Graduate.deg,marital_Widowed,marital_Divorced,marital_Separated,marital_Never.married,news_FEW.TIMES.A.WEEK,news_ONCE.A.WEEK,news_LESS.THAN.ONCE.WK,news_NEVER,partyid_3_Ind,partyid_3_Rep,relig_CATHOLIC,relig_JEWISH,relig_NONE,relig_OTHER,relig_BUDDHISM,relig_HINDUISM,relig_OTHER.EASTERN,relig_MOSLEM.ISLAM,relig_ORTHODOX.CHRISTIAN,relig_CHRISTIAN,relig_NATIVE.AMERICAN,relig_INTER.NONDENOMINATIONAL,social_cons3_Mod,social_cons3_Conserv,spend3_Mod,spend3_Liberal,zodiac_TAURUS,zodiac_GEMINI,zodiac_CANCER,zodiac_LEO,zodiac_VIRGO,zodiac_LIBRA,zodiac_SCORPIO,zodiac_SAGITTARIUS,zodiac_CAPRICORN,zodiac_AQUARIUS,zodiac_PISCES
67,3,4,0,0,1,0,0,0,1,0,1,2,6,2,1,1,0,0,6,0,1,5,1,1,1,1,5,1,2,10,0,0,14,3,0,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
62,1,1,0,0,0,0,1,1,0,0,1,2,21,0,0,2,0,3,12,1,1,3,1,4,0,0,5,1,2,6,0,0,12,3,0,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
58,0,0,0,0,2,0,0,1,0,0,0,3,29,0,0,1,0,3,8,0,1,3,1,3,0,0,6,1,3,9,0,0,14,4,0,6,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19,2,2,0,0,0,0,1,1,0,0,0,4,34,0,0,1,1,3,21,0,0,1,1,5,0,0,7,1,2,7,0,3,11,2,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
63,1,0,0,0,1,0,0,1,0,0,0,1,5,2,1,1,0,2,24,0,0,5,1,1,1,1,5,1,2,6,0,0,14,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,0,2,0,0,0,0,1,1,1,0,0,2,26,0,0,1,0,3,24,1,1,3,0,4,0,0,7,1,1,5,0,0,11,1,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19,1,1,0,0,0,0,1,1,0,0,1,3,22,0,0,1,0,3,0,0,1,2,1,4,0,0,7,1,2,8,0,1,11,1,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
82,0,3,0,1,0,0,0,1,1,0,0,1,1,0,1,2,0,3,8,0,1,4,1,5,1,0,6,0,1,4,0,0,11,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,0,1,0,0,0,0,0,1,0,0,0,2,22,0,0,1,0,3,15,0,1,2,1,5,0,0,8,0,1,4,0,0,13,15,0,9,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
68,0,5,0,0,2,0,0,1,0,0,0,2,7,0,1,1,0,0,15,0,0,5,0,3,1,0,6,0,3,5,0,0,14,3,3,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,1,0,0,0,0,1,1,0,0,1,3,29,2,0,0,0,3,18,0,1,1,1,2,0,1,6,1,5,7,0,2,11,1,0,8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
38,2,3,0,0,2,1,1,1,0,0,1,3,26,0,0,1,0,1,15,1,1,3,1,3,0,0,6,0,5,4,0,0,13,1,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
65,7,2,0,0,2,0,0,1,0,0,0,3,17,1,0,1,0,3,21,0,0,2,0,0,0,0,6,1,1,6,0,0,14,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,0,1,0,0,4,1,0,0,1,0,1,4,18,1,1,1,0,0,9,0,0,3,0,3,0,0,1,0,3,5,0,0,5,2,2,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
56,7,4,1,0,1,0,1,0,1,0,1,3,26,2,1,1,0,0,11,0,1,3,1,0,0,1,5,0,4,7,0,0,7,4,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
57,7,3,0,1,4,1,1,0,1,1,1,3,25,2,1,0,0,0,20,0,0,3,0,0,0,1,4,1,7,2,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53,2,0,0,0,3,1,1,0,1,0,1,3,18,0,0,1,0,3,15,0,1,2,1,1,0,0,6,0,10,4,0,0,12,5,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
79,0,3,0,0,1,1,1,0,1,0,1,2,11,0,1,1,0,3,14,0,0,5,1,4,1,0,8,0,3,0,0,0,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,7,1,0,0,2,0,0,0,1,0,1,3,16,1,1,1,0,0,18,0,0,4,1,0,1,1,5,1,3,8,0,0,14,2,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63,0,1,0,0,2,0,0,1,0,1,0,2,13,1,0,0,0,3,8,0,1,2,1,4,1,1,7,0,1,0,0,0,7,10,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,2,1,0,0,0,0,0,1,0,0,0,4,29,0,0,1,0,3,10,0,1,1,1,1,0,0,8,1,3,9,0,3,12,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,7,1,0,0,2,0,0,1,0,0,0,2,22,2,0,0,0,3,8,0,1,2,1,0,0,1,8,0,4,7,0,0,14,3,0,6,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
39,0,1,0,0,1,0,0,1,0,0,0,2,23,0,0,0,0,3,19,0,1,1,1,5,0,0,8,0,2,5,0,1,14,1,0,8,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
46,0,0,0,0,2,0,0,1,0,0,0,2,19,0,0,1,0,2,20,0,1,2,1,5,0,0,6,1,2,6,0,0,14,1,3,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55,2,2,0,0,0,1,1,1,1,0,1,3,29,1,1,1,0,3,15,0,1,3,1,3,0,1,7,0,3,7,0,0,12,2,0,6,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
27,0,3,0,0,0,0,1,1,1,0,1,3,29,0,0,1,0,0,7,0,1,1,0,5,0,0,7,0,4,8,0,2,11,12,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,2,0,0,1,0,0,1,0,0,0,1,27,0,0,0,0,2,7,0,1,3,1,0,0,0,3,1,3,5,0,2,12,2,0,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
71,0,2,0,0,2,0,0,1,0,0,0,3,21,0,0,0,0,3,21,0,1,3,1,4,0,0,7,1,2,4,0,1,14,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18,3,1,0,0,0,0,0,1,0,0,0,2,31,0,0,2,0,3,23,0,1,1,1,4,0,0,8,1,1,5,0,0,13,1,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,0,2,0,0,1,0,1,0,1,0,1,3,11,0,1,1,0,3,9,0,1,3,0,5,0,0,4,1,1,4,0,0,7,3,0,6,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
49,0,0,0,0,3,0,0,1,0,0,0,3,29,0,0,0,0,3,22,1,0,2,1,5,0,0,8,0,3,5,0,1,14,2,0,8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,4,6,0,1,2,1,1,1,1,1,1,3,35,2,1,2,1,0,11,0,1,3,0,2,0,1,0,1,7,1,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
36,7,3,0,0,0,1,1,1,1,0,1,3,18,1,1,1,1,3,15,0,1,3,1,3,0,1,7,0,5,1,0,0,10,4,0,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,4,3,0,1,4,1,1,0,0,0,1,4,26,1,1,0,1,3,16,1,0,5,0,1,0,0,7,1,6,3,0,0,8,3,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
21,7,1,0,0,0,0,1,1,0,0,0,3,25,0,0,1,1,3,20,0,1,2,1,5,0,0,7,1,6,9,0,0,12,4,0,5,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21,2,4,0,0,0,0,0,1,0,0,0,2,23,1,0,1,0,3,10,0,1,3,1,5,0,1,6,0,1,6,0,3,13,3,0,4,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43,7,2,0,0,0,0,0,1,0,0,0,4,15,0,1,1,0,0,15,0,1,5,1,1,1,0,8,1,2,7,0,0,14,2,0,7,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
44,6,3,0,1,3,1,1,1,1,1,1,3,35,1,1,2,1,0,16,0,1,2,0,1,0,0,3,0,4,2,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
51,0,3,0,0,2,0,1,1,1,0,1,2,27,1,0,2,0,3,5,0,1,3,1,0,0,1,4,1,5,7,0,0,10,4,0,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22,0,0,0,0,0,0,0,1,0,0,1,3,13,0,1,1,0,0,1,0,1,3,1,5,0,0,7,0,2,5,0,0,11,2,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
30,7,1,0,1,1,0,0,1,0,0,1,4,29,2,1,2,1,0,14,0,0,2,1,0,0,1,5,1,1,4,0,0,12,2,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
39,6,6,1,0,4,0,1,0,1,0,1,3,29,2,1,1,0,0,9,0,1,3,0,0,0,1,3,1,12,9,0,0,7,12,0,7,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31,0,2,0,0,2,0,0,0,0,0,0,2,19,0,0,0,0,3,16,0,0,1,1,5,0,0,6,1,1,5,0,3,15,2,3,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
37,0,2,0,0,3,0,0,1,0,1,0,3,16,0,0,1,0,3,18,1,0,3,1,5,0,0,7,0,1,6,0,3,13,3,3,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,0,0,0,0,3,0,0,1,0,0,1,1,29,0,1,1,0,3,18,1,1,3,1,1,0,0,3,1,2,6,0,0,11,3,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24,2,1,0,0,2,0,1,0,1,0,1,2,19,0,1,1,0,3,14,0,1,3,1,2,1,0,6,0,2,6,0,0,7,8,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
32,7,6,0,0,2,0,0,1,0,0,0,1,5,2,1,0,0,0,19,0,1,5,1,0,1,1,6,0,1,4,0,0,14,2,3,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50,7,5,0,0,8,0,1,0,0,0,1,3,3,2,1,0,0,0,24,1,0,6,0,1,1,1,7,0,2,6,0,0,10,1,3,7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20,0,1,0,0,0,0,0,1,0,0,0,2,26,0,0,2,0,3,7,0,1,3,1,5,0,0,7,1,2,10,0,2,12,3,0,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
71,5,3,0,0,3,1,1,0,1,1,1,2,12,2,1,1,0,0,7,0,1,2,0,0,0,1,6,1,1,0,0,0,1,6,0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,3,1,0,0,1,0,0,1,0,0,1,4,18,0,1,0,0,0,19,0,0,3,0,0,1,0,6,1,5,3,0,0,10,4,0,7,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,8,5,0,1,3,1,1,1,1,1,1,2,14,2,0,2,0,3,1,0,1,5,0,2,0,1,3,1,15,3,0,0,10,2,0,4,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49,2,1,0,0,3,0,0,1,0,0,0,2,23,0,0,1,0,3,13,0,1,2,1,1,0,0,7,1,7,8,0,2,14,4,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48,0,3,0,0,2,0,0,1,0,0,0,3,1,2,0,0,0,3,18,1,2,4,1,5,1,1,4,0,9,6,0,2,14,2,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
59,4,0,0,0,2,0,0,0,0,0,1,4,22,0,1,1,0,0,19,0,0,4,1,4,0,0,9,0,3,5,0,0,14,3,1,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
82,7,6,0,0,2,1,1,0,1,1,1,3,6,2,1,1,0,0,14,0,1,3,0,0,0,1,5,1,4,5,1,0,5,2,0,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
49,7,4,0,0,2,0,0,1,0,0,0,2,10,2,1,0,0,0,23,0,0,5,0,0,1,1,4,0,2,8,1,0,14,1,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,8,1,0,0,4,0,0,1,1,1,1,1,14,1,1,1,0,0,21,0,0,3,0,0,1,1,4,1,2,3,1,0,6,3,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
55,8,4,1,0,5,0,0,1,0,0,1,2,11,2,1,1,0,0,24,1,1,5,0,0,1,1,6,0,3,8,1,0,9,1,3,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
59,0,3,0,0,1,0,1,1,0,0,1,2,22,1,0,1,0,0,8,0,1,2,0,2,0,1,6,0,6,7,1,0,10,6,0,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,4,1,0,0,3,0,0,1,0,0,0,3,21,2,0,0,0,3,15,0,1,1,1,0,0,1,8,1,3,1,1,0,14,3,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
74,0,0,0,0,0,0,1,1,1,0,0,2,23,0,0,0,0,3,18,0,0,0,1,0,0,0,8,1,5,0,1,0,11,2,0,10,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,4,1,0,0,1,1,1,1,0,0,1,3,3,0,1,0,0,1,20,0,1,4,0,3,1,0,8,0,1,8,1,0,9,2,0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
44,3,0,0,0,2,0,0,1,0,0,1,1,8,0,1,1,0,3,22,0,0,3,1,0,1,0,6,0,2,6,1,0,12,2,0,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48,7,6,0,0,3,0,1,0,1,0,1,2,1,2,1,0,0,0,22,1,0,5,0,0,1,1,4,1,1,5,1,0,5,3,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
32,5,2,0,0,1,0,0,1,1,0,1,3,5,2,1,0,0,0,20,1,1,6,1,1,1,1,5,1,2,8,1,0,10,1,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
39,3,2,1,0,1,0,1,1,0,0,0,1,31,0,1,0,0,3,22,1,1,3,1,2,0,0,10,1,3,2,1,0,12,2,0,7,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,7,3,0,0,2,0,1,0,1,0,1,2,3,1,1,1,0,0,22,1,0,5,0,0,1,0,6,1,1,4,1,0,4,3,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
71,2,0,0,0,2,0,0,1,0,0,0,2,14,0,0,1,0,3,22,0,1,2,1,1,0,0,7,1,3,8,1,1,14,2,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
35,7,3,1,0,0,0,1,0,1,0,1,3,28,2,1,1,0,3,20,0,1,3,1,0,0,1,5,1,2,5,1,0,13,2,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,8,4,0,0,4,0,0,1,0,0,0,2,1,2,0,0,0,0,20,0,0,6,0,0,1,1,5,0,1,5,1,0,14,3,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
52,3,2,0,0,0,1,1,0,1,0,1,2,29,2,1,0,0,0,9,0,1,3,0,1,0,1,5,1,3,11,1,0,8,1,0,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
75,7,6,0,0,2,1,0,0,1,0,1,1,3,2,1,1,0,0,14,0,0,6,0,1,1,1,4,1,6,5,1,0,6,4,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89,7,4,0,0,4,1,1,0,0,0,1,3,32,2,1,1,0,0,9,0,0,3,0,0,1,1,4,1,8,4,1,0,7,3,2,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
46,4,2,0,0,3,0,0,1,0,0,0,2,13,2,0,1,0,3,19,0,0,3,1,1,1,1,5,0,8,0,1,0,14,2,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
84,0,2,0,0,0,1,0,0,0,0,1,2,15,0,1,2,0,0,10,0,0,3,0,1,1,0,5,1,3,0,1,0,10,8,0,5,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
55,2,5,0,0,2,0,0,0,0,1,1,2,25,2,1,0,0,0,13,1,0,3,0,0,1,1,3,1,1,0,1,0,6,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
73,4,6,0,0,3,1,1,1,0,0,1,1,3,2,0,0,0,0,15,0,0,4,1,4,1,1,7,0,2,6,1,0,11,3,2,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,3,3,0,0,2,1,1,1,1,0,1,2,7,2,1,0,0,0,17,0,0,5,0,1,1,1,4,0,5,4,1,0,1,1,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
58,0,3,0,0,1,0,0,1,0,0,1,2,12,2,1,1,0,0,8,0,0,3,1,3,1,1,5,0,4,8,1,0,11,8,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
71,2,5,0,0,2,1,0,1,1,1,1,2,29,1,1,1,0,0,13,0,0,6,0,1,1,1,5,1,4,0,1,0,9,8,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
32,4,2,0,0,2,0,1,1,1,0,1,2,18,2,0,2,0,3,14,0,0,3,1,1,0,1,5,1,6,5,1,0,10,2,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
28,5,4,0,0,2,1,1,0,1,0,1,4,35,2,0,2,0,0,0,0,1,3,0,1,1,1,3,1,6,4,1,0,4,3,0,5,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
75,7,2,0,0,2,1,1,0,1,1,1,2,23,2,1,2,0,0,18,0,0,3,0,0,0,1,4,1,3,3,1,0,1,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
52,5,3,1,0,1,1,0,1,1,0,1,4,7,2,0,2,0,0,1,0,1,6,1,0,0,1,4,1,5,5,1,0,8,3,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
